,id,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,adress,time_to_rent,m_lat,m_long,a_lat,a_long
484,298867019.0,1,6,35.9,24000,Пушкинский,Купчино,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.67277397260274,1.0,нет балкона,На улицу и двор,Косметический,1981.0,Кирпичный,Наземная,Железнодорожная  80 Санкт-Петербург,6,59.829807,30.375453,59.740049,30.417872
485,298847509.0,8,10,54.0,58000,Приморский,Удельная,1.0,1.0,1.0,1.0,0.0,1.0,20.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2011.0,Монолитный,Наземная,Фермское шоссе 10 Санкт-Петербург,6,60.016681,30.315617,60.012174,30.311403
486,298784488.0,22,26,40.0,40000,Фрунзенский,Дунайская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.8,1.0,1 балкон,На улицу,Евроремонт,2019.0,Монолитный,Подземная,Будапештская  102 Санкт-Петербург,4,59.839863,30.410874,59.834515,30.401855
487,298757405.0,15,25,34.0,30000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,0.0,11.5,2.67277397260274,1.0,1 лоджия,На улицу,Косметический,2010.0,Монолитный,Наземная,Дунайский проспект 55к1 Санкт-Петербург,6,59.839863,30.410874,59.843842,30.419192
488,298734446.0,2,3,30.3,17000,Петродворцовый,Автово,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.5,1.0,1 балкон,На улицу,Косметический,1962.0,Кирпичный,Наземная,Озерковая  13 Санкт-Петербург,6,59.867281,30.260999,59.867421,29.916486
489,298707449.0,3,9,32.0,33000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.5,1.0,1 балкон,Во двор,Евроремонт,1965.0,Кирпичный,Наземная,Витебский проспект 49к1 Санкт-Петербург,6,59.83328,30.349447,59.850115,30.361943
490,298616576.0,10,15,37.0,45000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,13.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2023.0,Панельный,Наземная,проспект Крузенштерна 2 Санкт-Петербург,0,59.95019,30.288335,59.930791,30.203112
491,298995155.0,9,11,35.0,35000,Фрунзенский,Международная,1.0,1.0,1.0,0.0,0.0,1.0,6.1,2.5,1.0,1 балкон,Во двор,Евроремонт,1975.0,Кирпичный,Наземная,Бухарестская  23К1 Санкт-Петербург,2,59.870208,30.379298,59.873997,30.376154
492,298994291.0,8,12,41.3,31000,Василеостровский,Приморская,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.7,1.0,нет балкона,Во двор,Евроремонт,2016.0,Монолитный,Наземная, Вадима Шефнера 14к1 Санкт-Петербург,3,59.94846,30.234607,59.9401,30.203444
493,298994122.0,22,26,37.8,32000,Калининский,Гражданский проспект,1.0,1.0,0.0,1.0,0.0,1.0,11.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2008.0,Кирпичный,Наземная, Брянцева 7к1 Санкт-Петербург,6,60.034829,30.418195,60.035131,30.404738
494,298992932.0,4,10,45.0,55000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,0.0,8.0,2.6,1.0,1 лоджия,На улицу,Дизайнерский,1974.0,Кирпичный,Наземная, Кораблестроителей 22К1 Санкт-Петербург,6,59.94846,30.234607,59.945148,30.212867
495,298992929.0,5,5,35.0,26000,Калининский,Выборгская,1.0,1.0,0.0,1.0,0.0,1.0,7.0,2.5,1.0,1 балкон,Во двор,Косметический,1965.0,Блочный,Наземная,Антоновская  8 Санкт-Петербург,1,59.971006,30.347309,59.973239,30.405664
496,298992927.0,8,19,35.0,23000,Красногвардейский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,1.0,17.0,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2023.0,Панельный,Наземная,Полюстрово 27к1 Санкт-Петербург,6,60.034829,30.418195,59.973131,30.40234
497,298992798.0,3,17,34.0,26000,Кировский,Проспект Ветеранов,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.8,1.0,1 лоджия,Во двор,Косметический,2008.0,Монолитный,Наземная,проспект Ветеранов 75к3 Санкт-Петербург,6,59.841961,30.252115,59.838982,30.22795
498,298991604.0,1,5,60.0,45000,Центральный,Площадь Восстания,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.67277397260274,1.0,нет балкона,На улицу и двор,Евроремонт,1911.0,Кирпичный,Открытая,Дегтярная  31 Санкт-Петербург,3,59.931522,30.360568,59.936422,30.376891
499,298991437.0,6,10,35.0,55000,Василеостровский,Василеостровская,1.0,1.0,0.0,0.0,0.0,1.0,10.2,2.7,1.0,1 лоджия,На улицу,Евроремонт,2018.0,Монолитный,Подземная,26-я Васильевского острова линия 7 Санкт-Петербург,6,59.94252,30.278274,59.928834,30.260523
500,298990526.0,6,9,29.0,14000,Красногвардейский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.5,1.0,нет балкона,Во двор,Косметический,1985.0,Панельный,Наземная,Индустриальный проспект 20К1 Санкт-Петербург,1,59.907437,30.483368,59.942737,30.47558
501,298990182.0,4,14,35.0,48000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,15.0,2.7,1.0,1 лоджия,Во двор,Дизайнерский,2019.0,Монолитный,Подземная, Парфеновская 9к2 Санкт-Петербург,1,59.906179,30.31753,59.900146,30.307604
502,298989714.0,8,13,57.0,55000,Приморский,Старая Деревня,1.0,1.0,1.0,1.0,1.0,1.0,20.0,3.0,1.0,1 лоджия,На улицу,Дизайнерский,2005.0,Монолитно-кирпичный,Наземная,Дибуновская  50 Санкт-Петербург,6,59.989391,30.25516,59.984818,30.26046
503,298988500.0,11,11,51.0,50000,Приморский,Старая Деревня,1.0,1.0,1.0,1.0,0.0,1.0,12.0,3.0,1.0,1 лоджия,На улицу и двор,Евроремонт,2020.0,Монолитный,Наземная,Озеро Долгое 15к1 Санкт-Петербург,1,59.989391,30.25516,59.714364,30.10975
504,298987310.0,5,5,30.0,25000,Кировский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,0.0,5.5,2.5,1.0,1 балкон,Во двор,Косметический,1969.0,Панельный,Наземная,проспект Маршала Жукова 72К3 Санкт-Петербург,6,59.841961,30.252115,59.829875,30.196491
505,298987195.0,5,12,45.4,27000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,11.5,2.67277397260274,1.0,1 лоджия,Во двор,Дизайнерский,1995.0,Блочный,Наземная,Планерная  73К4 Санкт-Петербург,6,60.008716,30.258385,60.026662,30.216892
506,298987124.0,3,16,38.8,20000,Приморский,Комендантский проспект,1.0,0.0,1.0,0.0,0.0,0.0,12.0,2.7,1.0,нет балкона,Во двор,Евроремонт,1989.0,Панельный,Наземная,Комендантский проспект 40К1 Санкт-Петербург,6,60.008716,30.258385,60.023457,30.238882
507,298986654.0,5,12,31.9,47500,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,0.0,15.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2021.0,Блочный,Наземная,Уральская  21 Санкт-Петербург,6,59.94846,30.234607,59.955939,30.252896
508,298985708.0,2,17,37.6,36000,Приморский,Беговая,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2013.0,Монолитно-кирпичный,Наземная,Туристская  22 Санкт-Петербург,6,59.988005,30.202609,59.999125,30.20737
509,298984692.0,8,16,35.0,23000,Калининский,Академическая,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,нет балкона,На улицу,Косметический,1976.0,Кирпичный,Наземная, Руставели 37 Санкт-Петербург,6,60.012719,30.396133,60.013011,30.435039
510,298983963.0,6,12,34.0,50000,Адмиралтейский,Балтийская,1.0,1.0,0.0,0.0,0.0,1.0,17.0,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Кирпичный,Многоуровневая,бульвар Измайловский 11 Санкт-Петербург,6,59.907207,30.299725,59.896946,30.306094
511,298983745.0,8,17,40.8,45000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2004.0,Кирпичный,Наземная, Кораблестроителей 32к3 Санкт-Петербург,6,59.94846,30.234607,59.953362,30.214718
512,298983495.0,9,14,39.2,25000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,8.3,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,1998.0,Панельный,Открытая,Шуваловский проспект 61к2 Санкт-Петербург,3,60.008716,30.258385,60.024909,30.222542
513,298982677.0,6,25,32.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитно-кирпичный,Наземная,аллея Арцеуловская 19 Санкт-Петербург,3,60.008716,30.258385,60.04024,30.209921
514,298981991.0,3,19,31.0,33000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.7,1.0,1 лоджия,На улицу и двор,Евроремонт,2012.0,Монолитно-кирпичный,Наземная,5-й Предпортовый проезд 12к2 Санкт-Петербург,1,59.83328,30.349447,59.833226,30.314673
515,298981333.0,10,14,35.0,25000,Кировский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,2008.0,Панельный,Наземная,Ленинский проспект 115к2 Санкт-Петербург,3,59.841961,30.252115,59.849804,30.247039
516,298981167.0,4,5,30.0,28000,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1960.0,Кирпичный,Открытая,Московское шоссе 34 Санкт-Петербург,1,59.83328,30.349447,59.832579,30.342997
517,298980945.0,2,25,29.8,25000,Красногвардейский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.6,1.0,1 лоджия,Во двор,Косметический,2020.0,Монолитный,Наземная,Полюстрово 10к1 Санкт-Петербург,6,60.034829,30.418195,59.973131,30.40234
518,298979639.0,2,14,38.3,60000,Выборгский,Лесная,1.0,1.0,0.0,1.0,0.0,1.0,18.3,2.6,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Наземная,Большой Сампсониевский проспект 69к1 Санкт-Петербург,6,59.984769,30.344363,59.981739,30.337679
519,298979224.0,1,6,38.0,19000,Адмиралтейский,Нарвская,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1967.0,Кирпичный,Наземная,Псковская  22 Санкт-Петербург,1,59.901111,30.275004,59.919464,30.280717
520,298948540.0,2,5,32.0,30000,Калининский,Площадь Мужества,1.0,1.0,0.0,1.0,0.0,1.0,5.4,2.5,1.0,1 балкон,Во двор,Косметический,1961.0,Кирпичный,Наземная,Гражданский проспект 9А Санкт-Петербург,1,59.99971,30.366614,59.998603,30.385425
521,298926557.0,3,18,37.0,32500,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,1.0,10.9,2.7,1.0,1 балкон,Во двор,Косметический,2015.0,Монолитный,Наземная,Дунайский проспект 14к1 Санкт-Петербург,2,59.83328,30.349447,59.831955,30.333457
522,298839576.0,1,5,31.0,22000,Калининский,Академическая,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,нет балкона,На улицу и двор,Косметический,1963.0,Кирпичный,Наземная, Бутлерова 24 Санкт-Петербург,1,60.012719,30.396133,60.004685,30.398046
523,298779177.0,1,26,37.0,26000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.8,1.0,нет балкона,На улицу,Косметический,2007.0,Монолитный,Наземная, Брянцева 15к2 Санкт-Петербург,2,60.034829,30.418195,60.041058,30.410317
524,298728403.0,9,10,36.0,44000,Василеостровский,Василеостровская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2018.0,Монолитный,Подземная,26-я Васильевского острова линия 7 Санкт-Петербург,6,59.94252,30.278274,59.928834,30.260523
525,298708442.0,2,4,33.1,29000,Красносельский,Проспект Ветеранов,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.8,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Наземная, Владимира Пчелинцева 4 Санкт-Петербург,6,59.841961,30.252115,59.833023,30.111142
526,298707331.0,4,16,42.0,26000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.5,1.0,1 лоджия,Во двор,Косметический,2006.0,Панельный,Наземная, Доблести 28к1 Санкт-Петербург,1,59.850712,30.268356,59.851001,30.176908
527,298700980.0,2,7,38.0,35000,Московский,Парк Победы,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,2006.0,Монолитный,Многоуровневая,Варшавская  23К1 Санкт-Петербург,1,59.866459,30.321851,59.870655,30.312544
528,299021101.0,7,25,39.0,57000,Адмиралтейский,Московские ворота,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 лоджия,На улицу,Дизайнерский,2022.0,Кирпичный,Наземная,бульвар Измайловский 11 Санкт-Петербург,5,59.892098,30.317961,59.896946,30.306094
529,299018982.0,14,19,35.0,30000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2019.0,Монолитный,Наземная,бульвар Александра Грина 3 Санкт-Петербург,1,59.94846,30.234607,59.936007,30.200524
530,299018433.0,18,26,39.0,40000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2014.0,Панельный,Наземная,Южное шоссе 57к2 Санкт-Петербург,2,59.856614,30.39545,59.856058,30.402735
531,299018189.0,2,9,35.0,24000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.67277397260274,1.0,1 лоджия,На улицу,Косметический,1975.0,Панельный,Наземная, Подвойского 28к1К Санкт-Петербург,2,59.907437,30.483368,59.915567,30.481922
532,299017769.0,2,9,32.0,42000,Приморский,Пионерская,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,1975.0,Панельный,Открытая,аллея Поликарпова 8к1 Санкт-Петербург,2,60.002517,30.296671,60.007159,30.288335
533,299017767.0,7,13,38.2,65000,Выборгский,Лесная,1.0,1.0,1.0,1.0,1.0,1.0,20.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,2022.0,Панельный,Многоуровневая,Большой Сампсониевский проспект 69к5 Санкт-Петербург,1,59.984769,30.344363,59.982896,30.338254
534,299017638.0,8,23,41.2,42000,Невский,Пролетарская,1.0,1.0,1.0,1.0,0.0,1.0,14.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2014.0,Монолитный,Наземная,проспект Обуховской обороны 110К1 Санкт-Петербург,5,59.865122,30.470324,59.866671,30.4686
535,299017262.0,4,14,35.0,48000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.67277397260274,1.0,нет балкона,На улицу,Евроремонт,2019.0,Монолитный,Многоуровневая, Парфеновская 9к2 Санкт-Петербург,0,59.906179,30.31753,59.900146,30.307604
536,299017062.0,7,13,43.0,35000,Выборгский,Лесная,1.0,1.0,1.0,1.0,1.0,1.0,14.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2019.0,Монолитно-кирпичный,Подземная, Грибалевой 7к1 Санкт-Петербург,1,59.984769,30.344363,59.983283,30.35402
537,299015629.0,10,12,48.0,33000,Приморский,Беговая,1.0,1.0,1.0,1.0,0.0,1.0,15.0,2.6,1.0,1 лоджия,На улицу,Дизайнерский,1990.0,Панельный,Наземная,Яхтенная  12К1 Санкт-Петербург,2,59.988005,30.202609,59.990395,30.216218
538,299015487.0,2,15,34.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,1.0,1.0,9.0,2.6,1.0,нет балкона,Во двор,Евроремонт,2002.0,Кирпичный,Наземная,проспект Авиаконструкторов 38К1 Санкт-Петербург,5,60.008716,30.258385,60.027256,30.221958
539,299013327.0,7,23,32.0,23000,Пушкинский,Купчино,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,На улицу,Дизайнерский,2017.0,Монолитный,Наземная,проспект Старорусский 6 Санкт-Петербург,1,59.829807,30.375453,59.810505,30.358287
540,299012250.0,15,17,39.0,31000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,1.0,1.0,17.0,2.8,1.0,1 балкон,Во двор,Евроремонт,2001.0,Кирпичный,Наземная,Гаккелевская  22К1 Санкт-Петербург,2,60.008716,30.258385,60.002063,30.254037
541,299011991.0,5,13,44.0,45000,Адмиралтейский,Балтийская,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2022.0,Кирпичный,Подземная,бульвар Измайловский 4к1 Санкт-Петербург,3,59.907207,30.299725,59.903927,30.306768
542,299010900.0,14,23,31.3,17000,Красногвардейский,Девяткино,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,1.0,1 балкон,Во двор,Косметический,2023.0,Панельный,Наземная, Чарушинская 26к1 Санкт-Петербург,5,60.050282,30.442674,60.000052,30.478409
543,299009873.0,2,26,34.5,25000,Невский,Проспект Большевиков,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.7,1.0,нет балкона,На улицу,Косметический,2014.0,Панельный,Наземная, Белышева 5/6 Санкт-Петербург,5,59.919865,30.466713,59.909856,30.455727
544,299009461.0,2,5,40.0,28000,Красносельский,Проспект Ветеранов,1.0,1.0,0.0,0.0,0.0,1.0,10.5,2.8,1.0,1 балкон,На улицу,Евроремонт,2022.0,Монолитный,Наземная, Владимира Пчелинцева 6к2 Санкт-Петербург,5,59.841961,30.252115,59.831417,30.111968
545,299008530.0,15,26,45.0,39000,Фрунзенский,Дунайская,1.0,1.0,1.0,1.0,0.0,1.0,16.0,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2009.0,Монолитно-кирпичный,Наземная,Загребский бульвар 9 Санкт-Петербург,1,59.839863,30.410874,59.844981,30.398801
546,299008013.0,10,16,28.3,31000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Многоуровневая,аллея Арцеуловская 17 Санкт-Петербург,5,60.008716,30.258385,60.040339,30.205546
547,299007909.0,14,24,42.5,33000,Невский,Проспект Большевиков,1.0,1.0,0.0,1.0,0.0,1.0,11.4,2.8,1.0,1 лоджия,На улицу и двор,Евроремонт,2009.0,Кирпичный,Наземная,Российский проспект 8 Санкт-Петербург,1,59.919865,30.466713,59.926666,30.470648
548,299006975.0,4,12,33.7,23000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,0.0,7.3,2.5,1.0,1 балкон,Во двор,Косметический,1980.0,Кирпичный,Наземная,Товарищеский проспект 28К1 Санкт-Петербург,5,59.907437,30.483368,59.912084,30.489899
549,299006869.0,6,9,37.0,28000,Калининский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1971.0,Кирпичный,Открытая, Руставели 50 Санкт-Петербург,5,60.034829,30.418195,60.028249,30.430358
550,299006839.0,9,10,46.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,1989.0,Панельный,Наземная,Долгоозерная  4К2 Санкт-Петербург,2,60.008716,30.258385,60.015134,30.236412
551,298990764.0,2,9,32.0,24000,Калининский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.5,1.0,нет балкона,Во двор,Косметический,1970.0,Панельный,Наземная,Гражданский проспект 110К1 Санкт-Петербург,1,60.034829,30.418195,60.030861,30.414332
552,298989082.0,7,18,39.8,24000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6,1.0,1 лоджия,Во двор,Косметический,2008.0,Монолитный,Наземная,Долгоозерная  37к2 Санкт-Петербург,1,60.008716,30.258385,60.021335,30.268554
553,298986720.0,2,5,33.4,23000,Невский,Елизаровская,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1961.0,Кирпичный,Наземная, Ольминского 14 Санкт-Петербург,5,59.896644,30.423774,59.898173,30.421753
554,298982762.0,5,11,35.2,25000,Кировский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,0.0,8.3,2.5,1.0,1 балкон,На улицу,Косметический,1997.0,Блочный,Наземная,бульвар Новаторов 24К2 Санкт-Петербург,2,59.850712,30.268356,59.848619,30.274833
555,298980583.0,12,16,36.0,25000,Калининский,Лесная,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.7,1.0,1 лоджия,На улицу,Косметический,2009.0,Кирпичный,Наземная,Кондратьевский проспект 70к1 Санкт-Петербург,3,59.984769,30.344363,59.983752,30.397633
556,298974422.0,5,9,32.2,23500,Красногвардейский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,1 балкон,Во двор,Косметический,1968.0,Панельный,Наземная,проспект Маршала Блюхера 67К1 Санкт-Петербург,2,59.984769,30.344363,59.973811,30.432981
557,298973887.0,1,24,35.0,37000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,2023.0,Монолитный,Многоуровневая, Крыленко 6к2 Санкт-Петербург,5,59.907437,30.483368,59.895872,30.455592
558,298968944.0,12,19,42.0,32000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,1.0,1.0,19.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,2007.0,Монолитный,Наземная,набережная Реки Оккервиль 4к2 Санкт-Петербург,3,59.919865,30.466713,59.923568,30.462428
559,298966522.0,12,12,33.0,22000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Косметический,2017.0,Монолитный,Наземная,проспект Ветеранов 171к5 Санкт-Петербург,1,59.850712,30.268356,59.841966,30.113109
560,298902904.0,8,16,39.0,56000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,16.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2023.0,Панельный,Подземная,проспект Крузенштерна 2 Санкт-Петербург,2,59.95019,30.288335,59.930791,30.203112
561,298861879.0,11,24,33.0,23000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Открытая,аллея Арцеуловская 17 Санкт-Петербург,5,60.008716,30.258385,60.040339,30.205546
562,298852918.0,1,5,36.0,28000,Выборгский,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,Во двор,Дизайнерский,1963.0,Кирпичный,Открытая,Гданьская  23 Санкт-Петербург,1,60.016681,30.315617,60.015768,30.333457
563,298847565.0,3,5,36.0,35000,Центральный,Площадь Восстания,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1990.0,Кирпичный,Наземная,9-я Советская  23 Санкт-Петербург,2,59.931522,30.360568,59.93685,30.376127
564,298846217.0,11,13,37.0,70000,Выборгский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,17.5,2.6,1.0,нет балкона,Во двор,Дизайнерский,2022.0,Панельный,Многоуровневая,Большой Сампсониевский проспект 69к5 Санкт-Петербург,5,59.984769,30.344363,59.982896,30.338254
565,298839156.0,3,9,39.9,24000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,1995.0,Панельный,Наземная,Дунайский проспект 3 Санкт-Петербург,2,59.83328,30.349447,59.828812,30.327636
566,298663294.0,8,9,35.8,23000,Пушкинский,Купчино,1.0,1.0,0.0,1.0,0.0,1.0,5.6,2.5,1.0,1 балкон,На улицу и двор,Евроремонт,1967.0,Кирпичный,Наземная,бульвар Алексея Толстого 16 Санкт-Петербург,0,59.829807,30.375453,59.730538,30.418698
567,298638863.0,17,27,32.0,35000,Московский,Звездная,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2015.0,Монолитно-кирпичный,Многоуровневая,Пулковское шоссе 40К3 Санкт-Петербург,5,59.83328,30.349447,59.819228,30.3276
568,298553094.0,2,27,37.0,25000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,0.0,15.0,2.7,1.0,1 балкон,Во двор,Дизайнерский,2012.0,Кирпичный,Подземная, Валерия Гаврилина 3к1 Санкт-Петербург,0,60.066913,30.334023,60.074513,30.331777
569,299030155.0,6,10,30.0,23000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,0.0,0.0,1.0,6.7,2.6,1.0,нет балкона,Во двор,Косметический,1969.0,Панельный,Наземная, Турку 19К1 Санкт-Петербург,0,59.856614,30.39545,59.866427,30.391291
570,299030059.0,4,13,34.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,10.2,2.67277397260274,1.0,1 лоджия,Во двор,Дизайнерский,2023.0,Монолитный,Наземная,Планерная  97к2 Санкт-Петербург,5,60.008716,30.258385,60.033665,30.194811
571,299029986.0,9,18,64.0,15000,Красносельский,Ленинский проспект,1.0,1.0,1.0,1.0,0.0,1.0,14.0,2.7,1.0,нет балкона,Во двор,Косметический,2012.0,Панельный,Наземная,Ленинский проспект 53к4 Санкт-Петербург,0,59.850712,30.268356,59.861295,30.16814
572,299029241.0,2,27,37.0,25000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.6,1.0,1 лоджия,Во двор,Дизайнерский,2012.0,Кирпичный,Наземная, Валерия Гаврилина 3к1 Санкт-Петербург,1,60.066913,30.334023,60.074513,30.331777
573,299028227.0,4,9,30.0,25000,Невский,Проспект Большевиков,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,1972.0,Панельный,Наземная,Искровский проспект 4К2 Санкт-Петербург,0,59.919865,30.466713,59.915621,30.463084
574,299027190.0,3,14,34.0,60000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Блочный,Наземная,Уральская  21 Санкт-Петербург,5,59.94252,30.278274,59.955939,30.252896
575,299027096.0,6,11,33.0,26000,Колпинский,Рыбацкое,1.0,1.0,1.0,1.0,0.0,0.0,10.5,2.5,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Кирпичный,Наземная,дорога Балканская 14к2 Санкт-Петербург,5,59.830856,30.500319,59.773275,30.602898
576,299027008.0,6,10,42.0,25000,Красносельский,Проспект Ветеранов,1.0,0.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 балкон,На улицу,Косметический,2006.0,Панельный,Наземная, Летчика Пилютова 50к1 Санкт-Петербург,5,59.841961,30.252115,59.827528,30.14076
